zipcode,city,state,metro,county,size_rank_zhvi,2017-06,size_rank_zri
89145,Las Vegas,NV,Las Vegas,Clark,4023,202900,4429
11731,East Northport,NY,New York,Suffolk,4024,449900,#N/A
6704,Waterbury,CT,New Haven,New Haven,4025,93200,4434
63112,Saint Louis,MO,St. Louis,Saint Louis City,4026,145300,4435
60015,Deerfield,IL,Chicago,Lake,4027,494400,4436
8755,Toms River,NJ,New York,Ocean,4028,268600,4438
92277,Twentynine Palms,CA,Riverside,San Bernardino,4029,105500,4439
28334,Dunn,NC,Dunn,Harnett,4030,120700,4440
32953,Merritt Island,FL,Melbourne,Brevard,4031,262800,4441
87102,Albuquerque,NM,Albuquerque,Bernalillo,4032,133300,4442
44137,Maple Heights,OH,Cleveland,Cuyahoga,4033,56100,4443
46256,Indianapolis,IN,Indianapolis,Marion,4034,194100,4444
74112,Tulsa,OK,Tulsa,Tulsa,4035,95900,4446
89011,Henderson,NV,Las Vegas,Clark,4036,230800,4447
89512,Reno,NV,Reno,Washoe,4037,193600,4448
31906,Columbus,GA,Columbus,Muscogee,4038,73000,4449
54650,Onalaska,WI,La Crosse,La Crosse,4039,193600,4450
33596,Valrico,FL,Tampa,Hillsborough,4040,260900,4451
11722,Town of Islip,NY,New York,Suffolk,4041,264900,#N/A
35124,Pelham,AL,Birmingham,Shelby,4042,185400,4452
20121,Centreville,VA,Washington,Fairfax,4043,357600,4453
79930,El Paso,TX,El Paso,El Paso,4044,89800,4454
28390,Spring Lake,NC,Dunn,Harnett,4045,141100,4455
2852,North Kingstown,RI,Providence,Washington,4046,312000,#N/A
19355,Malvern,PA,Philadelphia,Chester,4047,464400,4456
1854,Lowell,MA,Boston,Middlesex,4048,258300,4457
43227,Columbus,OH,Columbus,Franklin,4049,79000,4458
44857,Norwalk,OH,Norwalk,Huron,4050,121400,#N/A
78332,Alice,TX,Alice,Jim Wells,4051,84200,4459
37412,East Ridge,TN,Chattanooga,Hamilton,4052,116300,4460
8204,Lower Township,NJ,Ocean City,Cape May,4053,294800,#N/A
7860,Newton,NJ,New York,Sussex,4054,234700,4461
28278,Charlotte,NC,Charlotte,Mecklenburg,4055,244000,4462
55305,Minnetonka,MN,Minneapolis-St Paul,Hennepin,4056,328800,4463
28570,Newport,NC,Morehead City,Carteret,4057,177200,4464
53545,Town of Janesville,WI,Janesville,Rock,4058,140000,#N/A
95501,Eureka,CA,Eureka,Humboldt,4059,259200,4465
60601,Chicago,IL,Chicago,Cook,4060,316400,4466
32606,Gainesville,FL,Gainesville,Alachua,4061,199900,4467
46970,Peru,IN,Peru,Miami,4062,69000,4468
47404,Bloomington,IN,Bloomington,Monroe,4063,157000,4470
98126,Seattle,WA,Seattle,King,4064,552700,4471
46221,Indianapolis,IN,Indianapolis,Marion,4065,100600,4472
32539,Crestview,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,4066,146200,4474
24017,Roanoke,VA,Roanoke,Roanoke City,4067,96100,4475
20721,Bowie,MD,Washington,Prince Georges,4068,398100,4476
98338,Graham,WA,Seattle,Pierce,4069,326700,4477
28144,Salisbury,NC,Charlotte,Rowan,4070,115200,4478
92706,Santa Ana,CA,Los Angeles-Long Beach-Anaheim,Orange,4071,616800,4479
21146,Severna Park,MD,Baltimore,Anne Arundel,4072,487000,4481
28083,Kannapolis,NC,Charlotte,Cabarrus,4073,119700,4483
44514,Boardman,OH,Youngstown,Mahoning,4074,129200,#N/A
61111,Loves Park,IL,Rockford,Winnebago,4075,94700,4484
45248,Bridgetown,OH,Cincinnati,Hamilton,4076,132300,4486
56201,Willmar,MN,Willmar,Kandiyohi,4077,141000,4488
94619,Oakland,CA,San Francisco,Alameda,4078,706300,4490
32563,Gulf Breeze,FL,Pensacola,Santa Rosa,4079,216200,4491
32803,Orlando,FL,Orlando,Orange,4080,271600,4492
33967,Fort Myers,FL,Fort Myers,Lee,4081,220000,4496
98383,Silverdale,WA,Bremerton,Kitsap,4082,358400,4497
92583,San Jacinto,CA,Riverside,Riverside,4083,237100,4498
39350,Philadelphia,MS,,Neshoba,4084,109700,#N/A
85629,Sahuarita,AZ,Tucson,Pima,4085,184800,4499
44484,Warren,OH,Youngstown,Trumbull,4086,107300,#N/A
15101,Hampton Township,PA,Pittsburgh,Allegheny,4087,229500,4500
71201,Monroe,LA,Monroe,Ouachita,4088,157600,#N/A
28147,Salisbury,NC,Charlotte,Rowan,4089,156300,4502
12553,New Windsor,NY,New York,Orange,4090,208800,4504
37334,Fayetteville,TN,,Lincoln,4091,105000,4505
1108,Springfield,MA,Springfield,Hampden,4092,144700,4506
80550,Windsor,CO,Greeley,Weld,4093,348400,4508
12208,Albany,NY,Albany,Albany,4094,179700,4509
30528,Cleveland,GA,,White,4095,145700,4510
31401,Savannah,GA,Savannah,Chatham,4096,242300,4511
85259,Scottsdale,AZ,Phoenix,Maricopa,4097,609800,4512
37862,Sevierville,TN,Sevierville,Sevier,4098,183300,4513
84070,Sandy,UT,Salt Lake City,Salt Lake,4099,241600,4514
44144,Brooklyn,OH,Cleveland,Cuyahoga,4100,88100,4515
33301,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,4101,505000,4516
22180,Vienna,VA,Washington,Fairfax,4102,642600,4517
7424,Little Falls,NJ,New York,Passaic,4103,352400,4519
76106,Fort Worth,TX,Dallas-Fort Worth,Tarrant,4104,77000,4520
85013,Phoenix,AZ,Phoenix,Maricopa,4105,280800,4521
55102,Saint Paul,MN,Minneapolis-St Paul,Ramsey,4106,202600,4522
28804,Asheville,NC,Asheville,Buncombe,4107,365600,4524
44310,Akron,OH,Akron,Summit,4108,59700,4525
45039,Loveland,OH,Cincinnati,Clermont,4109,197000,4526
84663,Springville,UT,Provo,Utah,4110,239100,4527
33314,Davie,FL,Miami-Fort Lauderdale,Broward,4111,188600,4528
97333,Corvallis,OR,Corvallis,Benton,4112,303300,4529
32536,Crestview,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,4113,165400,4530
91602,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4114,757700,4531
75225,Dallas,TX,Dallas-Fort Worth,Dallas,4115,1204000,4532
55014,Lino Lakes,MN,Minneapolis-St Paul,Anoka,4116,239000,4533
97071,Woodburn,OR,Salem,Marion,4117,225900,4534
28787,Weaverville,NC,Asheville,Buncombe,4118,269500,4535
31763,Leesburg,GA,Albany,Lee,4119,140100,4536
43113,Circleville,OH,Columbus,Pickaway,4120,144800,4537
96007,Anderson,CA,Redding,Shasta,4121,202900,4538
60087,Waukegan,IL,Chicago,Lake,4122,127900,4539
53150,Muskego,WI,Milwaukee,Waukesha,4123,277100,4540
92614,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,4124,664400,4542
32177,Palatka,FL,Palatka,Putnam,4125,80100,4543
98372,Puyallup,WA,Seattle,Pierce,4126,348600,4544
2026,Dedham,MA,Boston,Norfolk,4127,442900,4545
53916,Beaver Dam,WI,Beaver Dam,Dodge,4128,129500,4546
83607,Caldwell,ID,Boise City,Canyon,4129,171000,4547
70820,Baton Rouge,LA,Baton Rouge,East Baton Rouge,4130,164600,4548
38464,Lawrenceburg,TN,Lawrenceburg,Lawrence,4131,95400,#N/A
34601,Brooksville,FL,Tampa,Hernando,4132,131300,4551
7430,Mahwah,NJ,New York,Bergen,4133,463900,4552
44108,Cleveland,OH,Cleveland,Cuyahoga,4134,82000,4553
1824,Chelmsford,MA,Boston,Middlesex,4135,406300,4554
75460,Paris,TX,Paris,Lamar,4136,59600,4555
34747,Citrus Ridge,FL,Orlando,Osceola,4137,228100,#N/A
75205,University Park,TX,Dallas-Fort Worth,Dallas,4138,1298100,4556
34224,Englewood,FL,Punta Gorda,Charlotte,4139,182700,4557
31792,Thomasville,GA,Thomasville,Thomas,4140,97100,4558
11530,Garden City,NY,New York,Nassau,4141,846300,4559
40203,Louisville,KY,Louisville/Jefferson County,Jefferson,4142,84600,4560
48204,Detroit,MI,Detroit,Wayne,4143,47600,4561
92508,Riverside,CA,Riverside,Riverside,4144,465100,4562
72019,Benton,AR,Little Rock,Saline,4145,162300,4563
10512,Carmel,NY,New York,Putnam,4146,272600,4564
92604,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,4147,723900,4565
95864,Arden-Arcade,CA,Sacramento,Sacramento,4148,558300,4566
85756,Tucson,AZ,Tucson,Pima,4149,152500,4567
83402,Idaho Falls,ID,Idaho Falls,Bonneville,4150,134200,4568
16510,Erie,PA,Erie,Erie,4151,110200,4569
97116,Forest Grove,OR,Portland,Washington,4152,322400,4571
70448,Mandeville,LA,New Orleans,Saint Tammany,4153,248300,4573
73003,Edmond,OK,Oklahoma City,Oklahoma,4154,150400,4574
10708,Bronxville,NY,New York,Westchester,4155,750200,4575
92883,Corona,CA,Riverside,Riverside,4156,450100,4577
32967,Vero Beach,FL,Vero Beach,Indian River,4157,201000,4578
85304,Glendale,AZ,Phoenix,Maricopa,4158,218300,4579
21114,Crofton,MD,Baltimore,Anne Arundel,4159,341700,4581
46725,Columbia City,IN,Fort Wayne,Whitley,4160,129800,4582
89701,Carson City,NV,Carson City,Carson City,4161,255200,4583
20653,Lexington Park,MD,California-Lexington Park,Saint Marys,4162,240300,4584
80130,Highlands Ranch,CO,Denver,Douglas,4163,447700,4585
13069,Fulton,NY,Syracuse,Oswego,4164,81600,4587
48326,Auburn Hills,MI,Detroit,Oakland,4165,156200,4588
95503,Eureka,CA,Eureka,Humboldt,4166,281600,4589
27262,High Point,NC,,Guilford,4167,93900,4590
85381,Peoria,AZ,Phoenix,Maricopa,4168,247200,4591
45805,Lima,OH,Lima,Allen,4169,96200,4592
22032,Fairfax,VA,Washington,Fairfax,4170,555300,4594
47331,Connersville,IN,Connersville,Fayette,4171,63300,4595
84606,Provo,UT,Provo,Utah,4172,199800,4596
44012,Avon Lake,OH,Cleveland,Lorain,4173,240600,4597
48075,Southfield,MI,Detroit,Oakland,4174,141700,4598
33570,Ruskin,FL,Tampa,Hillsborough,4175,184800,4599
48306,Rochester Hills,MI,Detroit,Oakland,4176,397000,4600
98375,South Hill,WA,Seattle,Pierce,4177,286700,4601
49464,Zeeland Township,MI,Grand Rapids,Ottawa,4178,188700,4602
21223,Baltimore,MD,Baltimore,Baltimore City,4179,46000,4603
46312,East Chicago,IN,Chicago,Lake,4180,70100,4604
98248,Ferndale,WA,Bellingham,Whatcom,4181,336700,4605
81501,Grand Junction,CO,Grand Junction,Mesa,4182,171500,4606
20853,Olney,MD,Washington,Montgomery,4183,427400,4607
30122,Lithia Springs,GA,Atlanta,Douglas,4184,128600,4608
95405,Santa Rosa,CA,Santa Rosa,Sonoma,4185,549500,4609
33936,Lehigh Acres,FL,Fort Myers,Lee,4186,121300,4610
2215,Boston,MA,Boston,Suffolk,4187,542900,4611
66208,Prairie Village,KS,Kansas City,Johnson,4188,242400,4612
34105,Naples,FL,Naples,Collier,4189,275000,#N/A
7006,West Caldwell,NJ,New York,Essex,4190,537600,4613
43215,Columbus,OH,Columbus,Franklin,4191,197700,4614
11542,Glen Cove,NY,New York,Nassau,4192,538000,4615
94589,Vallejo,CA,Vallejo,Solano,4193,334800,4617
1803,Burlington,MA,Boston,Middlesex,4194,519700,4618
68135,Omaha,NE,Omaha,Douglas,4195,237300,4619
27260,High Point,NC,,Guilford,4196,57100,4621
33328,Davie,FL,Miami-Fort Lauderdale,Broward,4197,354400,4622
93933,Marina,CA,Salinas,Monterey,4198,519800,4623
55420,Bloomington,MN,Minneapolis-St Paul,Hennepin,4199,220400,4624
33716,Saint Petersburg,FL,Tampa,Pinellas,4200,94200,4626
28012,Belmont,NC,Charlotte,Gaston,4201,163100,4627
18062,Lower Macungie,PA,Allentown,Lehigh,4202,251700,4628
98188,Seatac,WA,Seattle,King,4203,341400,4629
76002,Arlington,TX,Dallas-Fort Worth,Tarrant,4204,206700,4631
34654,New Port Richey,FL,Tampa,Pasco,4205,181600,4633
80922,Colorado Springs,CO,Colorado Springs,El Paso,4206,263800,4634
98101,Seattle,WA,Seattle,King,4207,591500,4635
97015,Clackamas,OR,Portland,Clackamas,4208,371500,4636
40160,Radcliff,KY,Elizabethtown,Hardin,4209,120200,4638
6114,Hartford,CT,Hartford,Hartford,4210,96100,4639
76140,Fort Worth,TX,Dallas-Fort Worth,Tarrant,4211,130000,4640
11803,Plainview,NY,New York,Nassau,4212,556000,4641
72118,North Little Rock,AR,Little Rock,Pulaski,4213,83000,4642
60156,Lake in the Hills,IL,Chicago,McHenry,4214,217400,4643
10309,New York,NY,New York,Richmond,4215,549300,4644
17036,Hummelstown,PA,Harrisburg,Dauphin,4216,209000,4645
70363,Houma,LA,Houma,Terrebonne,4217,123800,4646
78702,Austin,TX,Austin,Travis,4218,357100,4647
90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4219,2689300,4648
68107,Omaha,NE,Omaha,Douglas,4220,90200,4649
49037,Battle Creek,MI,Battle Creek,Calhoun,4221,60700,4651
63104,Saint Louis,MO,St. Louis,Saint Louis City,4222,203300,4654
98311,Bremerton,WA,Bremerton,Kitsap,4223,287500,4656
78382,Rockport,TX,Corpus Christi,Aransas,4224,196900,4657
1013,Chicopee,MA,Springfield,Hampden,4225,171100,4658
48009,Birmingham,MI,Detroit,Oakland,4226,447500,4659
80110,Englewood,CO,Denver,Arapahoe,4227,320100,4660
11741,Town of Islip,NY,New York,Suffolk,4228,362600,#N/A
29678,Seneca,SC,Seneca,Oconee,4229,140100,4661
27101,Winston-Salem,NC,Winston-Salem,Forsyth,4230,97600,4662
54301,Allouez,WI,Green Bay,Brown,4231,139400,4663
92011,Carlsbad,CA,San Diego,San Diego,4232,856600,4665
29488,Walterboro,SC,,Colleton,4233,94200,4666
10566,Peekskill,NY,New York,Westchester,4234,273500,4667
6473,North Haven,CT,New Haven,New Haven,4235,266200,4668
48327,Waterford,MI,Detroit,Oakland,4236,157300,4669
93654,Reedley,CA,Fresno,Fresno,4237,213500,4670
27617,Raleigh,NC,Raleigh,Wake,4238,278200,4671
33782,Pinellas Park,FL,Tampa,Pinellas,4239,156200,4672
19607,Cumru Township,PA,Reading,Berks,4240,149200,4673
6451,Meriden,CT,New Haven,New Haven,4241,155100,4674
32966,Vero Beach,FL,Vero Beach,Indian River,4242,185400,4675
37821,Newport,TN,Newport,Cocke,4243,78500,#N/A
17406,Springettsbury Township,PA,York,York,4244,153900,4676
45247,White Oak,OH,Cincinnati,Hamilton,4245,184700,#N/A
63043,Maryland Heights,MO,St. Louis,Saint Louis,4246,150900,4678
19150,Philadelphia,PA,Philadelphia,Philadelphia,4247,147400,4679
11725,Commack,NY,New York,Suffolk,4248,459100,4680
77414,Bay City,TX,Bay City,Matagorda,4249,136700,#N/A
81401,Montrose,CO,Montrose,Montrose,4250,204400,4681
98284,Sedro-Woolley,WA,Mount Vernon,Skagit,4251,250500,4682
67216,Wichita,KS,Wichita,Sedgwick,4252,79900,4683
91303,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4253,464400,4684
94801,Richmond,CA,San Francisco,Contra Costa,4254,353500,4685
17408,Shiloh,PA,York,York,4255,163800,4686
30327,Atlanta,GA,Atlanta,Fulton,4256,967900,4687
39601,Brookhaven,MS,Brookhaven,Lincoln,4257,111400,#N/A
60466,Park Forest,IL,Chicago,Cook,4258,78300,4688
18064,Nazareth,PA,Allentown,Northampton,4259,233600,4689
61571,Washington,IL,Peoria,Tazewell,4260,143300,#N/A
60642,Chicago,IL,Chicago,Cook,4261,404400,4690
2134,Boston,MA,Boston,Suffolk,4262,478100,4692
60172,Roselle,IL,Chicago,Du Page,4263,242500,4697
32043,Green Cove Springs,FL,Jacksonville,Clay,4264,188400,4698
33993,Cape Coral,FL,Fort Myers,Lee,4265,199300,4700
70127,New Orleans,LA,New Orleans,Orleans,4266,128400,4701
37615,Johnson City,TN,Johnson City,Washington,4267,161200,4703
92119,San Diego,CA,San Diego,San Diego,4268,576300,4705
47803,Terre Haute,IN,Terre Haute,Vigo,4269,86000,#N/A
11412,New York,NY,New York,Queens,4270,454800,4706
30291,Union City,GA,Atlanta,Fulton,4271,100000,4707
11361,New York,NY,New York,Queens,4272,797000,4709
98406,Tacoma,WA,Seattle,Pierce,4273,344800,4710
55411,Minneapolis,MN,Minneapolis-St Paul,Hennepin,4274,146400,4712
7724,Tinton Falls,NJ,New York,Monmouth,4275,371500,4713
20912,Takoma Park,MD,Washington,Montgomery,4276,470200,4714
64014,Blue Springs,MO,Kansas City,Jackson,4277,147900,4716
61822,Champaign,IL,Champaign-Urbana,Champaign,4278,204900,4718
17057,Lower Swatara,PA,Harrisburg,Dauphin,4279,131100,4719
33067,Coral Springs,FL,Miami-Fort Lauderdale,Broward,4280,421800,4720
14623,Henrietta,NY,Rochester,Monroe,4281,123800,4721
28704,Arden,NC,Asheville,Buncombe,4282,251400,4722
84102,Salt Lake City,UT,Salt Lake City,Salt Lake,4283,274000,4723
76092,Southlake,TX,Dallas-Fort Worth,Tarrant,4284,665300,4724
12047,Cohoes,NY,Albany,Albany,4285,172900,4725
75160,Terrell,TX,Dallas-Fort Worth,Kaufman,4286,130500,4727
84105,Salt Lake City,UT,Salt Lake City,Salt Lake,4287,353000,4730
93060,Santa Paula,CA,Ventura,Ventura,4288,437500,4731
90713,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4289,563400,4732
68105,Omaha,NE,Omaha,Douglas,4290,122900,4733
58703,Minot,ND,Minot,Ward,4291,201800,#N/A
28613,Conover,NC,Hickory,Catawba,4292,117800,4735
45237,Cincinnati,OH,Cincinnati,Hamilton,4293,90500,4736
91324,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4294,596300,4738
98199,Seattle,WA,Seattle,King,4295,889400,4739
8088,Southampton,NJ,Philadelphia,Burlington,4296,255600,4740
28112,Monroe,NC,Charlotte,Union,4297,158400,4741
91504,Burbank,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4298,795500,4742
76086,Weatherford,TX,Dallas-Fort Worth,Parker,4299,145600,4743
44446,Niles,OH,Youngstown,Trumbull,4300,65800,4744
55123,Eagan,MN,Minneapolis-St Paul,Dakota,4301,324100,4745
89084,North Las Vegas,NV,Las Vegas,Clark,4302,259300,4746
39443,Laurel,MS,Laurel,Jones,4303,105200,#N/A
2186,Milton,MA,Boston,Norfolk,4304,611700,4747
34103,Naples,FL,Naples,Collier,4305,691100,#N/A
60426,Harvey,IL,Chicago,Cook,4306,57300,4748
55025,Forest Lake,MN,Minneapolis-St Paul,Washington,4307,261400,4749
95829,Vineyard,CA,Sacramento,Sacramento,4308,366400,4750
90680,Stanton,CA,Los Angeles-Long Beach-Anaheim,Orange,4309,469800,4751
39501,Gulfport,MS,Gulfport,Harrison,4310,76800,4752
60467,Orland Park,IL,Chicago,Cook,4311,316700,4753
95121,San Jose,CA,San Jose,Santa Clara,4312,743200,4755
75001,Addison,TX,Dallas-Fort Worth,Dallas,4313,334200,4756
24551,Forest,VA,Lynchburg,Bedford,4314,236700,4757
34219,Parrish,FL,North Port-Sarasota-Bradenton,Manatee,4315,279900,4759
48036,Clinton Township,MI,Detroit,Macomb,4316,172700,4760
36582,Theodore,AL,Mobile,Mobile,4317,115100,4761
14607,Rochester,NY,Rochester,Monroe,4318,198100,4762
85132,Florence,AZ,Phoenix,Pinal,4319,159900,4765
2050,Town of Marshfield,MA,Boston,Plymouth,4320,427100,4766
64050,Independence,MO,Kansas City,Jackson,4321,76900,4767
66223,Overland Park,KS,Kansas City,Johnson,4322,295300,4769
90062,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4323,486200,4770
45440,Kettering,OH,Dayton,Montgomery,4324,169000,4771
47250,Madison,IN,Madison,Jefferson,4325,116200,4773
44138,Olmsted Falls,OH,Cleveland,Cuyahoga,4326,169900,4774
41071,Newport,KY,Cincinnati,Campbell,4327,108600,4775
46158,Mooresville,IN,Indianapolis,Morgan,4328,149100,4778
8002,Cherry Hill,NJ,Philadelphia,Camden,4329,225200,4779
3051,Town of Hudson,NH,Manchester,Hillsborough,4330,278400,4780
27577,Smithfield,NC,Raleigh,Johnston,4331,147700,4781
99709,Fairbanks,AK,Fairbanks,Fairbanks North Star,4332,230700,#N/A
35243,Vestavia Hills,AL,Birmingham,Jefferson,4333,332500,4782
98008,Bellevue,WA,Seattle,King,4334,773900,4783
43623,Toledo,OH,Toledo,Lucas,4335,111900,4784
22150,Springfield,VA,Washington,Fairfax,4336,435600,4785
32327,Crawfordville,FL,Tallahassee,Wakulla,4337,145400,4786
91302,Calabasas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4338,1342600,4787
37138,Nashville,TN,Nashville,Davidson,4339,215000,4789
32931,Cocoa Beach,FL,Melbourne,Brevard,4340,300500,4790
2879,South Kingstown,RI,Providence,Washington,4341,340700,4791
2914,East Providence,RI,Providence,Providence,4342,204000,4792
79934,El Paso,TX,El Paso,El Paso,4343,129400,4793
64052,Independence,MO,Kansas City,Jackson,4344,75600,4795
64081,Lees Summit,MO,Kansas City,Jackson,4345,226700,4796
80108,Castle Rock,CO,Denver,Douglas,4346,572800,4798
80439,Evergreen,CO,Denver,Jefferson,4347,545900,4799
98272,Monroe,WA,Seattle,Snohomish,4348,375200,4800
33543,Wesley Chapel,FL,Tampa,Pasco,4349,217300,4801
20190,Reston,VA,Washington,Fairfax,4350,419300,4803
92337,Fontana,CA,Riverside,San Bernardino,4351,349900,4804
34613,North Weeki Wachee,FL,Tampa,Hernando,4352,164100,4805
98371,Puyallup,WA,Seattle,Pierce,4353,325300,4806
94621,Oakland,CA,San Francisco,Alameda,4354,364500,4807
91932,Imperial Beach,CA,San Diego,San Diego,4355,516600,4809
97470,Roseburg,OR,Roseburg,Douglas,4356,167500,4810
85303,Glendale,AZ,Phoenix,Maricopa,4357,182300,4812
11763,Medford,NY,New York,Suffolk,4358,282100,#N/A
33127,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4359,169600,4814
53593,Town of Verona,WI,Madison,Dane,4360,335300,4817
75189,Royse City,TX,Dallas-Fort Worth,Rockwall,4361,208100,4818
18504,Scranton,PA,Scranton,Lackawanna,4362,80600,#N/A
94612,Oakland,CA,San Francisco,Alameda,4363,692900,4819
95131,San Jose,CA,San Jose,Santa Clara,4364,879300,4820
98664,Vancouver,WA,Portland,Clark,4365,276500,4821
70124,New Orleans,LA,New Orleans,Orleans,4366,408200,4822
95358,Modesto,CA,Modesto,Stanislaus,4367,237000,4823
61920,Charleston,IL,Charleston,Coles,4368,100500,4824
86403,Lake Havasu City,AZ,Lake Havasu City,Mohave,4369,187500,4825
32763,Orange City,FL,Daytona Beach,Volusia,4370,133400,4826
71220,Bastrop,LA,Bastrop,Morehouse,4371,85800,#N/A
98178,Bryn Mawr-Skyway,WA,Seattle,King,4372,415600,4827
60538,Montgomery,IL,Chicago,Kendall,4373,177800,4828
1867,Reading,MA,Boston,Middlesex,4374,564000,4830
30125,Cedartown,GA,Cedartown,Polk,4375,83900,4831
8619,Hamilton Township,NJ,Trenton,Mercer,4376,226800,4832
45224,Cincinnati,OH,Cincinnati,Hamilton,4377,104300,4833
23324,Chesapeake,VA,Virginia Beach,Chesapeake City,4378,156600,4834
33584,Seffner,FL,Tampa,Hillsborough,4379,174200,4835
78242,San Antonio,TX,San Antonio,Bexar,4380,93300,4836
10952,Ramapo,NY,New York,Rockland,4381,648200,4837
17078,North Londonderry,PA,Lebanon,Lebanon,4382,188600,4839
32809,Sky Lake,FL,Orlando,Orange,4383,142500,4840
53206,Milwaukee,WI,Milwaukee,Milwaukee,4384,57400,4841
99203,Spokane,WA,Spokane,Spokane,4385,243100,4842
92694,Ladera Ranch,CA,Los Angeles-Long Beach-Anaheim,Orange,4386,782400,4843
64155,Kansas City,MO,Kansas City,Jackson,4387,171100,4844
22043,Falls Church,VA,Washington,Fairfax,4388,572000,4845
29303,Spartanburg,SC,Spartanburg,Spartanburg,4389,82300,4846
43160,Washington Court House,OH,Washington Court House,Fayette,4390,113600,4847
